URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,73,CLE,,40,GSW,S. Curry makes free throw 2 of 2,43,,,,,,,,,,,,,,,S. Curry - curryst01,make,2 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,55,CLE,Cleveland full timeout,40,GSW,,43,,,,,,,,,,,,,,CLE,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,55,CLE,M. Williams enters the game for I. Shumpert,40,GSW,,43,,,,,,,,,,,,,,,,,,M. Williams - willima01,I. Shumpert - shumpim01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,55,CLE,,40,GSW,F. Ezeli enters the game for A. Bogut,43,,,,,,,,,,,,,,,,,,F. Ezeli - ezelife01,A. Bogut - bogutan01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,54,CLE,M. Dellavedova makes 2-pt layup from 2 ft (assist by L. James),42,GSW,,43,M. Dellavedova - dellama01,2-pt layup,make,2,L. James - jamesle01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,41,CLE,,42,GSW,D. Green misses 2-pt jump shot from 11 ft,43,D. Green - greendr01,2-pt jump shot,miss,11,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,41,CLE,,42,GSW,Offensive rebound by K. Thompson,43,,,,,,,,,,K. Thompson - thompkl01,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,41,CLE,,42,GSW,K. Thompson makes 2-pt layup from 1 ft,45,K. Thompson - thompkl01,2-pt layup,make,1,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,32,CLE,M. Dellavedova misses 2-pt jump shot from 9 ft,42,GSW,,45,M. Dellavedova - dellama01,2-pt jump shot,miss,9,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,32,CLE,,42,GSW,Defensive rebound by F. Ezeli,45,,,,,,,,,,F. Ezeli - ezelife01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,12,CLE,,42,GSW,D. Green misses 3-pt jump shot from 26 ft,45,D. Green - greendr01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,12,CLE,Defensive rebound by Team,42,GSW,,45,,,,,,,,,,Team,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,4,CLE,K. Love misses 3-pt jump shot from 23 ft,42,GSW,,45,K. Love - loveke01,3-pt jump shot,miss,23,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,3,CLE,,42,GSW,Defensive rebound by S. Curry,45,,,,,,,,,,S. Curry - curryst01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,1,CLE,,42,GSW,S. Curry misses 3-pt jump shot from 71 ft,45,S. Curry - curryst01,3-pt jump shot,miss,71,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,0,CLE,,42,GSW,Offensive rebound by Team,45,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,0,CLE,End of 2nd quarter,42,GSW,,45,,,,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,708,CLE,,42,GSW,Turnover by S. Curry (bad pass),45,,,,,,,,,,,,,,,,,,,,S. Curry - curryst01,bad pass,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,691,CLE,K. Irving makes 2-pt jump shot from 19 ft,44,GSW,,45,K. Irving - irvinky01,2-pt jump shot,make,19,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,680,CLE,,44,GSW,Shooting foul by T. Mozgov (drawn by K. Thompson),45,,,,,,,shooting,T. Mozgov - mozgoti01,K. Thompson - thompkl01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,680,CLE,,44,GSW,K. Thompson makes free throw 1 of 2,46,,,,,,,,,,,,,,,K. Thompson - thompkl01,make,1 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,680,CLE,,44,GSW,K. Thompson makes free throw 2 of 2,47,,,,,,,,,,,,,,,K. Thompson - thompkl01,make,2 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,664,CLE,K. Irving misses 3-pt jump shot from 24 ft,44,GSW,,47,K. Irving - irvinky01,3-pt jump shot,miss,24,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,663,CLE,,44,GSW,Defensive rebound by D. Green,47,,,,,,,,,,D. Green - greendr01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,654,CLE,,44,GSW,K. Thompson misses 2-pt jump shot from 12 ft,47,K. Thompson - thompkl01,2-pt jump shot,miss,12,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,653,CLE,Defensive rebound by K. Love,44,GSW,,47,,,,,,,,,,K. Love - loveke01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,640,CLE,T. Mozgov misses 2-pt layup from 2 ft,44,GSW,,47,T. Mozgov - mozgoti01,2-pt layup,miss,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,640,CLE,,44,GSW,Defensive rebound by S. Curry,47,,,,,,,,,,S. Curry - curryst01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,633,CLE,,44,GSW,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),50,K. Thompson - thompkl01,3-pt jump shot,make,24,S. Curry - curryst01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,607,CLE,K. Love makes 2-pt layup from 2 ft,46,GSW,,50,K. Love - loveke01,2-pt layup,make,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,588,CLE,,46,GSW,B. Rush misses 2-pt jump shot from 13 ft,50,B. Rush - rushbr01,2-pt jump shot,miss,13,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,586,CLE,,46,GSW,Offensive rebound by K. Thompson,50,,,,,,,,,,K. Thompson - thompkl01,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,585,CLE,,46,GSW,K. Thompson makes 2-pt jump shot from 8 ft,52,K. Thompson - thompkl01,2-pt jump shot,make,8,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,565,CLE,Turnover by L. James (lost ball; steal by B. Rush),46,GSW,,52,,,,,,,,,,,,,,,,,,,,L. James - jamesle01,lost ball,steal,B. Rush - rushbr01,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,558,CLE,,46,GSW,D. Green makes 2-pt dunk at rim (assist by S. Curry),54,D. Green - greendr01,2-pt dunk,make,0,S. Curry - curryst01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,536,CLE,T. Mozgov misses 2-pt layup from 2 ft (block by A. Bogut),46,GSW,,54,T. Mozgov - mozgoti01,2-pt layup,miss,2,,A. Bogut - bogutan01,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,536,CLE,Offensive rebound by Team,46,GSW,,54,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,536,CLE,Cleveland full timeout,46,GSW,,54,,,,,,,,,,,,,,CLE,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,533,CLE,K. Love misses 3-pt jump shot from 27 ft,46,GSW,,54,K. Love - loveke01,3-pt jump shot,miss,27,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,532,CLE,Offensive rebound by T. Mozgov,46,GSW,,54,,,,,,,,,,T. Mozgov - mozgoti01,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,507,CLE,L. James makes 3-pt jump shot from 25 ft,49,GSW,,54,L. James - jamesle01,3-pt jump shot,make,25,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,479,CLE,,49,GSW,B. Rush misses 2-pt layup from 2 ft,54,B. Rush - rushbr01,2-pt layup,miss,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,478,CLE,Defensive rebound by L. James,49,GSW,,54,,,,,,,,,,L. James - jamesle01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,475,CLE,Personal foul by A. Bogut (drawn by T. Mozgov),49,GSW,,54,,,,,,,personal,A. Bogut - bogutan01,T. Mozgov - mozgoti01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,457,CLE,L. James misses 3-pt jump shot from 25 ft,49,GSW,,54,L. James - jamesle01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,456,CLE,Offensive rebound by K. Irving,49,GSW,,54,,,,,,,,,,K. Irving - irvinky01,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,452,CLE,K. Irving misses 2-pt jump shot from 15 ft,49,GSW,,54,K. Irving - irvinky01,2-pt jump shot,miss,15,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,450,CLE,,49,GSW,Defensive rebound by B. Rush,54,,,,,,,,,,B. Rush - rushbr01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,436,CLE,,49,GSW,B. Rush misses 3-pt jump shot from 25 ft,54,B. Rush - rushbr01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,435,CLE,,49,GSW,Offensive rebound by A. Bogut,54,,,,,,,,,,A. Bogut - bogutan01,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,427,CLE,,49,GSW,S. Curry makes 2-pt layup from 2 ft,56,S. Curry - curryst01,2-pt layup,make,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,427,CLE,,49,GSW,Shooting foul by T. Mozgov (drawn by S. Curry),56,,,,,,,shooting,T. Mozgov - mozgoti01,S. Curry - curryst01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,427,CLE,T. Thompson enters the game for T. Mozgov,49,GSW,,56,,,,,,,,,,,,,,,,,,T. Thompson - thomptr01,T. Mozgov - mozgoti01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,427,CLE,,49,GSW,S. Curry makes free throw 1 of 1,57,,,,,,,,,,,,,,,S. Curry - curryst01,make,1 of 1,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,414,CLE,L. James makes 2-pt layup from 1 ft (assist by K. Love),51,GSW,,57,L. James - jamesle01,2-pt layup,make,1,K. Love - loveke01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,397,CLE,,51,GSW,K. Thompson misses 2-pt jump shot from 5 ft,57,K. Thompson - thompkl01,2-pt jump shot,miss,5,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,396,CLE,Defensive rebound by K. Love,51,GSW,,57,,,,,,,,,,K. Love - loveke01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,387,CLE,K. Irving misses 2-pt layup from 2 ft (block by A. Bogut),51,GSW,,57,K. Irving - irvinky01,2-pt layup,miss,2,,A. Bogut - bogutan01,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,386,CLE,Offensive rebound by T. Thompson,51,GSW,,57,,,,,,,,,,T. Thompson - thomptr01,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,383,CLE,J. Smith makes 3-pt jump shot from 25 ft (assist by T. Thompson),54,GSW,,57,J. Smith - smithjr01,3-pt jump shot,make,25,T. Thompson - thomptr01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,375,CLE,,54,GSW,S. Curry misses 2-pt jump shot from 19 ft,57,S. Curry - curryst01,2-pt jump shot,miss,19,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,374,CLE,Defensive rebound by K. Love,54,GSW,,57,,,,,,,,,,K. Love - loveke01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,367,CLE,J. Smith misses 3-pt jump shot from 24 ft,54,GSW,,57,J. Smith - smithjr01,3-pt jump shot,miss,24,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,366,CLE,,54,GSW,Defensive rebound by D. Green,57,,,,,,,,,,D. Green - greendr01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,359,CLE,,54,GSW,B. Rush misses 3-pt jump shot from 25 ft,57,B. Rush - rushbr01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,358,CLE,Defensive rebound by L. James,54,GSW,,57,,,,,,,,,,L. James - jamesle01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,349,CLE,J. Smith misses 3-pt jump shot from 26 ft,54,GSW,,57,J. Smith - smithjr01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,348,CLE,,54,GSW,Defensive rebound by K. Thompson,57,,,,,,,,,,K. Thompson - thompkl01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,341,CLE,,54,GSW,Turnover by S. Curry (traveling),57,,,,,,,,,,,,,,,,,,,,S. Curry - curryst01,traveling,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,331,CLE,Personal foul by S. Curry (drawn by J. Smith),54,GSW,,57,,,,,,,personal,S. Curry - curryst01,J. Smith - smithjr01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,331,CLE,,54,GSW,A. Iguodala enters the game for B. Rush,57,,,,,,,,,,,,,,,,,,A. Iguodala - iguodan01,B. Rush - rushbr01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,331,CLE,I. Shumpert enters the game for K. Irving,54,GSW,,57,,,,,,,,,,,,,,,,,,I. Shumpert - shumpim01,K. Irving - irvinky01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,331,CLE,M. Dellavedova enters the game for L. James,54,GSW,,57,,,,,,,,,,,,,,,,,,M. Dellavedova - dellama01,L. James - jamesle01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,320,CLE,Turnover by J. Smith (bad pass),54,GSW,,57,,,,,,,,,,,,,,,,,,,,J. Smith - smithjr01,bad pass,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,307,CLE,,54,GSW,S. Curry makes 2-pt jump shot from 3 ft (assist by D. Green),59,S. Curry - curryst01,2-pt jump shot,make,3,D. Green - greendr01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,277,CLE,K. Love misses 2-pt hook shot from 6 ft,54,GSW,,59,K. Love - loveke01,2-pt hook shot,miss,6,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,276,CLE,Offensive rebound by T. Thompson,54,GSW,,59,,,,,,,,,,T. Thompson - thomptr01,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,276,CLE,T. Thompson makes 2-pt layup from 2 ft,56,GSW,,59,T. Thompson - thomptr01,2-pt layup,make,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,267,CLE,,56,GSW,K. Thompson misses 2-pt jump shot from 18 ft,59,K. Thompson - thompkl01,2-pt jump shot,miss,18,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,266,CLE,Defensive rebound by M. Dellavedova,56,GSW,,59,,,,,,,,,,M. Dellavedova - dellama01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,251,CLE,T. Thompson misses 2-pt jump shot from 5 ft,56,GSW,,59,T. Thompson - thomptr01,2-pt jump shot,miss,5,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,250,CLE,,56,GSW,Defensive rebound by D. Green,59,,,,,,,,,,D. Green - greendr01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,243,CLE,,56,GSW,D. Green misses 2-pt jump shot from 3 ft,59,D. Green - greendr01,2-pt jump shot,miss,3,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,243,CLE,Defensive rebound by K. Love,56,GSW,,59,,,,,,,,,,K. Love - loveke01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,232,CLE,M. Dellavedova misses 2-pt jump shot from 5 ft,56,GSW,,59,M. Dellavedova - dellama01,2-pt jump shot,miss,5,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,231,CLE,,56,GSW,Defensive rebound by D. Green,59,,,,,,,,,,D. Green - greendr01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,216,CLE,,56,GSW,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),61,D. Green - greendr01,2-pt layup,make,2,S. Curry - curryst01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,196,CLE,M. Dellavedova misses 2-pt jump shot from 17 ft,56,GSW,,61,M. Dellavedova - dellama01,2-pt jump shot,miss,17,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,196,CLE,,56,GSW,Defensive rebound by A. Bogut,61,,,,,,,,,,A. Bogut - bogutan01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,185,CLE,,56,GSW,S. Curry misses 3-pt jump shot from 26 ft,61,S. Curry - curryst01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,184,CLE,Defensive rebound by T. Thompson,56,GSW,,61,,,,,,,,,,T. Thompson - thomptr01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,167,CLE,J. Smith misses 2-pt layup from 2 ft,56,GSW,,61,J. Smith - smithjr01,2-pt layup,miss,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,167,CLE,,56,GSW,Defensive rebound by Team,61,,,,,,,,,,Team,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,167,CLE,,56,GSW,Golden State full timeout,61,,,,,,,,,,,,,,GSW,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,167,CLE,,56,GSW,F. Ezeli enters the game for A. Bogut,61,,,,,,,,,,,,,,,,,,F. Ezeli - ezelife01,A. Bogut - bogutan01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,167,CLE,,56,GSW,S. Livingston enters the game for K. Thompson,61,,,,,,,,,,,,,,,,,,S. Livingston - livinsh01,K. Thompson - thompkl01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,167,CLE,L. James enters the game for K. Love,56,GSW,,61,,,,,,,,,,,,,,,,,,L. James - jamesle01,K. Love - loveke01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,151,CLE,,56,GSW,Shooting foul by I. Shumpert (drawn by F. Ezeli),61,,,,,,,shooting,I. Shumpert - shumpim01,F. Ezeli - ezelife01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,151,CLE,,56,GSW,F. Ezeli misses free throw 1 of 2,61,,,,,,,,,,,,,,,F. Ezeli - ezelife01,miss,1 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,151,CLE,,56,GSW,Offensive rebound by Team,61,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,151,CLE,,56,GSW,F. Ezeli makes free throw 2 of 2,62,,,,,,,,,,,,,,,F. Ezeli - ezelife01,make,2 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,129,CLE,Shooting foul by S. Curry (drawn by M. Dellavedova),56,GSW,,62,,,,,,,shooting,S. Curry - curryst01,M. Dellavedova - dellama01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,129,CLE,M. Dellavedova makes free throw 1 of 2,57,GSW,,62,,,,,,,,,,,,,,,M. Dellavedova - dellama01,make,1 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,129,CLE,M. Dellavedova misses free throw 2 of 2,57,GSW,,62,,,,,,,,,,,,,,,M. Dellavedova - dellama01,miss,2 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,3,129,CLE,,57,GSW,Defensive rebound by F. Ezeli,62,,,,,,,,,,F. Ezeli - ezelife01,defensive,,,,,,,,,,,,,,,
