x_loc,y_loc,game_clock,shot_clock,quarter
72.45305,40.4841,711.49,12.92,1
72.39092,40.42844,711.46,12.9,1
72.34364,40.38143,711.42,12.88,1
72.29949,40.33796,711.38,12.86,1
72.27091,40.30481,711.34,12.84,1
72.22965,40.32126,711.3,12.82,1
72.2006,40.34487,711.27,12.8,1
72.16823,40.38132,711.23,12.78,1
72.14012,40.41174,711.19,12.76,1
72.11429,40.43839,711.15,12.74,1
72.0762,40.49088,711.11,12.72,1
72.04701,40.53321,711.08,12.7,1
72.01557,40.57791,711.04,12.68,1
71.9537,40.64363,711,12.66,1
71.88933,40.71129,710.96,12.64,1
71.82546,40.78086,710.92,12.62,1
71.75602,40.85122,710.89,12.6,1
71.68412,40.92414,710.85,12.58,1
71.60789,40.993,710.81,12.56,1
71.52757,41.06695,710.77,12.54,1
71.44324,41.13003,710.73,12.52,1
71.34956,41.19511,710.7,12.5,1
71.26162,41.25238,710.66,12.48,1
71.1629,41.31796,710.62,12.46,1
71.06088,41.38794,710.58,12.44,1
70.95268,41.45616,710.54,12.42,1
70.84105,41.53957,710.51,12.4,1
70.7369,41.6106,710.47,12.38,1
70.63931,41.66795,710.43,12.36,1
70.55153,41.72146,710.39,12.34,1
70.4691,41.7687,710.35,12.32,1
70.38673,41.8226,710.32,12.3,1
70.30729,41.87293,710.28,12.28,1
70.23411,41.92644,710.24,12.27,1
70.16523,41.97451,710.2,12.25,1
70.11128,42.02403,710.16,12.23,1
70.05729,42.07015,710.13,12.21,1
70.00734,42.11965,710.09,12.19,1
69.97019,42.16473,710.05,12.17,1
69.91827,42.23422,710.01,12.15,1
69.88467,42.3127,709.97,12.13,1
69.87303,42.33938,709.94,12.11,1
69.86039,42.36909,709.9,12.09,1
69.84358,42.44037,709.86,12.07,1
69.82772,42.50862,709.82,12.05,1
69.80902,42.57838,709.78,12.03,1
69.80321,42.64692,709.75,12.01,1
69.80622,42.71916,709.71,11.99,1
69.8132,42.79148,709.67,11.97,1
69.82539,42.86353,709.63,11.95,1
69.83455,42.9336,709.6,11.93,1
69.84844,42.99997,709.56,11.91,1
69.86198,43.05666,709.52,11.89,1
69.86808,43.11345,709.48,11.87,1
69.90098,43.13559,709.44,11.85,1
69.92314,43.13582,709.41,11.83,1
69.92957,43.17333,709.37,11.81,1
69.92928,43.20946,709.33,11.79,1
69.92976,43.20099,709.29,11.77,1
69.92636,43.18803,709.25,11.75,1
69.91443,43.16508,709.22,11.73,1
69.88192,43.13125,709.18,11.71,1
69.83199,43.08623,709.14,11.69,1
69.78556,42.98798,709.1,11.67,1
69.73266,42.88343,709.06,11.65,1
69.67442,42.77669,709.03,11.63,1
69.60503,42.66961,708.99,11.61,1
69.54237,42.55617,708.95,11.59,1
69.47496,42.44328,708.91,11.57,1
69.3987,42.32458,708.87,11.55,1
69.32017,42.20916,708.84,11.53,1
69.21937,42.12382,708.8,11.51,1
69.14893,41.99635,708.76,11.49,1
69.08263,41.86716,708.72,11.47,1
69.01977,41.74083,708.68,11.45,1
68.97001,41.61344,708.65,11.43,1
68.93384,41.48033,708.61,11.41,1
68.90685,41.3548,708.57,11.39,1
68.87022,41.27298,708.53,11.37,1
68.83556,41.19109,708.49,11.35,1
68.80536,41.10191,708.46,11.33,1
68.78369,41.00253,708.42,11.31,1
68.75495,40.90683,708.38,11.29,1
68.7328,40.80896,708.34,11.27,1
68.71073,40.71318,708.3,11.25,1
68.68427,40.6161,708.27,11.23,1
68.67578,40.48579,708.23,11.21,1
68.64402,40.39119,708.19,11.19,1
68.60539,40.29556,708.15,11.17,1
68.55857,40.19574,708.11,11.15,1
68.50351,40.09475,708.08,11.13,1
68.44164,39.99747,708.04,11.11,1
68.37537,39.89109,708,11.09,1
68.31231,39.78472,707.96,11.07,1
68.27059,39.69092,707.92,11.05,1
68.20127,39.59917,707.89,11.03,1
68.13059,39.51762,707.85,11.01,1
68.02989,39.42632,707.81,10.99,1
67.94662,39.34841,707.77,10.97,1
67.8699,39.2769,707.73,10.95,1
67.76326,39.18962,707.7,10.93,1
67.65853,39.11258,707.66,10.91,1
67.58892,39.05621,707.62,10.89,1
67.52757,38.99977,707.58,10.87,1
67.43949,38.93874,707.55,10.86,1
67.36177,38.89441,707.51,10.83,1
67.29637,38.85704,707.47,10.81,1
67.23338,38.82824,707.43,10.8,1
67.16611,38.80325,707.39,10.78,1
67.11857,38.79214,707.36,10.76,1
67.10079,38.78892,707.32,10.74,1
67.05472,38.77554,707.28,10.72,1
67.03565,38.78612,707.24,10.7,1
67.00464,38.7849,707.2,10.68,1
66.97078,38.77776,707.16,10.66,1
67.00058,38.80242,707.13,10.64,1
67.03365,38.82228,707.09,10.62,1
67.00085,38.818,707.05,10.6,1
66.96761,38.81257,707.01,10.58,1
67.0016,38.83276,706.98,10.56,1
66.9962,38.83105,706.94,10.54,1
66.98409,38.8246,706.9,10.52,1
66.9597,38.81375,706.86,10.5,1
66.94086,38.80503,706.82,10.48,1
66.88317,38.7604,706.79,10.46,1
66.82101,38.71388,706.75,10.44,1
66.78403,38.67302,706.71,10.42,1
66.73657,38.63276,706.67,10.4,1
66.72095,38.59132,706.63,10.38,1
66.69876,38.54821,706.6,10.36,1
66.64506,38.49659,706.56,10.34,1
66.5882,38.43849,706.52,10.32,1
66.5556,38.3913,706.48,10.3,1
66.52381,38.34832,706.44,10.28,1
66.45474,38.29534,706.41,10.26,1
66.41446,38.25826,706.37,10.24,1
66.36184,38.22369,706.33,10.22,1
66.32289,38.19254,706.29,10.2,1
66.27795,38.16269,706.25,10.18,1
66.22295,38.15194,706.22,10.16,1
66.1686,38.14416,706.18,10.14,1
66.10965,38.14205,706.14,10.12,1
66.06119,38.12254,706.1,10.1,1
65.97962,38.10916,706.06,10.08,1
65.90032,38.0998,706.03,10.06,1
65.8239,38.08602,705.99,10.04,1
65.74607,38.07674,705.95,10.02,1
65.6707,38.06515,705.91,10,1
65.59192,38.05474,705.87,9.98,1
65.5116,38.03293,705.84,9.96,1
65.43654,38.0169,705.8,9.94,1
65.37233,37.99336,705.76,9.92,1
65.31169,37.97048,705.72,9.9,1
65.25621,37.94523,705.68,9.88,1
65.20096,37.91271,705.65,9.86,1
65.14023,37.87476,705.61,9.84,1
65.08917,37.83212,705.57,9.82,1
65.03858,37.79473,705.53,9.8,1
64.9819,37.7549,705.5,9.78,1
64.94425,37.72276,705.46,9.76,1
64.90766,37.688,705.42,9.74,1
64.87119,37.65267,705.38,9.72,1
64.83817,37.62422,705.34,9.7,1
64.81211,37.59649,705.31,9.68,1
64.79061,37.56985,705.27,9.66,1
64.76879,37.54253,705.23,9.64,1
64.68655,37.51779,705.19,9.62,1
64.60208,37.49287,705.15,9.6,1
64.51847,37.46651,705.12,9.58,1
64.43813,37.45277,705.08,9.56,1
64.36631,37.43024,705.04,9.54,1
64.29076,37.41157,705,9.52,1
64.21675,37.38924,704.96,9.5,1
