x_loc,y_loc,game_clock,shot_clock,quarter
81.45581,40.7475,710.62,12.46,1
81.66581,40.62148,710.58,12.44,1
81.88491,40.50466,710.54,12.42,1
82.1135,40.38573,710.51,12.4,1
82.34263,40.26863,710.47,12.38,1
82.5661,40.15188,710.43,12.36,1
82.78621,40.02666,710.39,12.34,1
83.02141,39.90658,710.35,12.32,1
83.26154,39.7913,710.32,12.3,1
83.44671,39.68126,710.28,12.28,1
83.6731,39.57697,710.24,12.27,1
83.90192,39.47338,710.2,12.25,1
84.11757,39.36533,710.16,12.23,1
84.34237,39.2606,710.13,12.21,1
84.56956,39.1563,710.09,12.19,1
84.78417,39.0391,710.05,12.17,1
85.01926,38.91182,710.01,12.15,1
85.23799,38.77355,709.97,12.13,1
85.44617,38.65261,709.94,12.11,1
85.64173,38.52726,709.9,12.09,1
85.84498,38.40305,709.86,12.07,1
86.04694,38.28114,709.82,12.05,1
86.2296,38.15302,709.78,12.03,1
86.40728,38.0248,709.75,12.01,1
86.58533,37.89868,709.71,11.99,1
86.75812,37.77326,709.67,11.97,1
86.93468,37.64935,709.63,11.95,1
87.10719,37.53175,709.6,11.93,1
87.27266,37.41302,709.56,11.91,1
87.4252,37.29804,709.52,11.89,1
87.57877,37.19582,709.48,11.87,1
87.70531,37.10711,709.44,11.85,1
87.82963,37.0162,709.41,11.83,1
87.96008,36.90964,709.37,11.81,1
88.1063,36.80808,709.33,11.79,1
88.22833,36.71681,709.29,11.77,1
88.35161,36.64187,709.25,11.75,1
88.46686,36.58269,709.22,11.73,1
88.57558,36.52694,709.18,11.71,1
88.68302,36.47096,709.14,11.69,1
88.78551,36.42574,709.1,11.67,1
88.8819,36.38125,709.06,11.65,1
88.9883,36.32856,709.03,11.63,1
89.09054,36.29811,708.99,11.61,1
89.17814,36.26531,708.95,11.59,1
89.26089,36.22592,708.91,11.57,1
89.34583,36.19953,708.87,11.55,1
89.40469,36.18153,708.84,11.53,1
89.49624,36.18194,708.8,11.51,1
89.57761,36.1936,708.76,11.49,1
89.71531,36.19717,708.72,11.47,1
89.81418,36.20041,708.68,11.45,1
89.92783,36.19376,708.65,11.43,1
90.04436,36.19011,708.61,11.41,1
90.16066,36.19803,708.57,11.39,1
90.27795,36.20342,708.53,11.37,1
90.38991,36.21726,708.49,11.35,1
90.48508,36.2455,708.46,11.33,1
90.58196,36.25592,708.42,11.31,1
90.6878,36.27308,708.38,11.29,1
90.78975,36.30638,708.34,11.27,1
90.88907,36.32959,708.3,11.25,1
91.01825,36.35905,708.27,11.23,1
91.10854,36.36799,708.23,11.21,1
91.19635,36.38575,708.19,11.19,1
91.23488,36.41088,708.15,11.17,1
91.32658,36.42154,708.11,11.15,1
91.38673,36.43848,708.08,11.13,1
91.4552,36.43601,708.04,11.11,1
91.5112,36.43618,708,11.09,1
91.58026,36.41646,707.96,11.07,1
91.62955,36.3986,707.92,11.05,1
91.71324,36.34602,707.89,11.03,1
91.76058,36.32074,707.85,11.01,1
