x_loc,y_loc,game_clock,shot_clock,quarter
86.49793,47.31579,704.54,9.29,1
86.45686,47.27371,704.51,9.27,1
86.41611,47.22412,704.47,9.25,1
86.36485,47.17145,704.43,9.23,1
86.31141,47.11185,704.39,9.21,1
86.25365,47.05187,704.36,9.19,1
86.1938,46.98227,704.32,9.17,1
86.13757,46.90986,704.28,9.15,1
86.06726,46.82894,704.24,9.13,1
85.99815,46.73848,704.2,9.11,1
85.92008,46.6348,704.17,9.09,1
85.87871,46.56582,704.13,9.07,1
85.83283,46.49884,704.09,9.05,1
85.73622,46.42934,704.05,9.03,1
85.61667,46.28675,704.01,9.01,1
58.986,22.54048,704,,1
58.76039,22.42969,704.06,23.98,1
58.5345,22.3223,704.02,23.93,1
58.3043,22.21191,703.98,23.89,1
58.06803,22.10468,703.94,23.85,1
57.83045,22.00143,703.9,23.81,1
57.58977,21.90304,703.86,23.76,1
57.35161,21.80578,703.82,23.72,1
57.11335,21.71439,703.78,23.68,1
56.86789,21.6221,703.74,23.63,1
56.61083,21.53239,703.7,23.59,1
56.33262,21.44257,703.66,23.55,1
56.05304,21.35804,703.62,23.5,1
55.8004,21.28724,703.58,23.46,1
55.54806,21.21931,703.54,23.42,1
55.29348,21.1557,703.5,23.37,1
55.0353,21.08387,703.46,23.33,1
54.77304,21.01719,703.42,23.29,1
54.50615,20.95038,703.38,23.25,1
54.24417,20.88228,703.34,23.2,1
53.97717,20.82816,703.3,23.16,1
53.71122,20.773,703.26,23.12,1
53.44087,20.71842,703.22,23.07,1
53.1707,20.66297,703.18,23.03,1
52.90175,20.60765,703.14,22.99,1
52.63328,20.5522,703.1,22.94,1
52.37646,20.50277,703.06,22.9,1
52.12147,20.44379,703.02,22.86,1
51.86404,20.38392,702.98,22.81,1
51.61186,20.32775,702.94,22.77,1
51.36243,20.27914,702.9,22.73,1
51.11821,20.24041,702.86,22.69,1
50.88125,20.20504,702.82,22.64,1
50.65342,20.16835,702.78,22.6,1
50.42684,20.13464,702.75,20.07,1
50.2031,20.09569,702.71,20.04,1
49.98068,20.06076,702.67,20,1
49.75964,20.03255,702.63,19.97,1
49.53859,20.00351,702.59,19.93,1
49.31863,19.97468,702.55,19.9,1
49.10078,19.94927,702.51,19.86,1
48.88951,19.92368,702.47,19.83,1
48.67697,19.912,702.43,19.79,1
