x_loc,y_loc,game_clock,shot_clock,quarter
82.89889,11.88474,707.81,10.99,1
82.86225,11.88521,707.77,10.97,1
82.8274,11.89207,707.73,10.95,1
82.78521,11.88667,707.7,10.93,1
82.74527,11.88118,707.66,10.91,1
82.70822,11.87114,707.62,10.89,1
82.68402,11.86379,707.58,10.87,1
82.66542,11.85928,707.55,10.86,1
82.63595,11.85712,707.51,10.83,1
82.59873,11.85364,707.47,10.81,1
82.55826,11.84861,707.43,10.8,1
82.52063,11.85163,707.39,10.78,1
82.4857,11.85641,707.36,10.76,1
82.46556,11.85997,707.32,10.74,1
82.55054,11.89227,707.28,10.72,1
82.61224,11.9357,707.24,10.7,1
82.61152,11.94915,707.2,10.68,1
82.5643,11.95338,707.16,10.66,1
82.55927,11.96572,707.13,10.64,1
82.55445,11.97539,707.09,10.62,1
82.5622,11.99493,707.05,10.6,1
82.54949,11.98972,707.01,10.58,1
82.54054,11.97983,706.98,10.56,1
82.53801,11.97296,706.94,10.54,1
82.55381,11.99032,706.9,10.52,1
82.5626,11.98411,706.86,10.5,1
82.572,11.97678,706.82,10.48,1
82.59924,12.00686,706.79,10.46,1
82.65532,12.05603,706.75,10.44,1
82.62883,12.07639,706.71,10.42,1
82.63292,12.08656,706.67,10.4,1
82.64603,12.11533,706.63,10.38,1
82.65993,12.14019,706.6,10.36,1
82.68448,12.141,706.56,10.34,1
82.71053,12.13787,706.52,10.32,1
82.7322,12.1553,706.48,10.3,1
82.77355,12.20692,706.44,10.28,1
82.80808,12.21454,706.41,10.26,1
82.84805,12.23068,706.37,10.24,1
82.87066,12.23371,706.33,10.22,1
82.90256,12.27319,706.29,10.2,1
82.92986,12.31841,706.25,10.18,1
82.94647,12.34517,706.22,10.16,1
82.93384,12.3653,706.18,10.14,1
82.94538,12.40526,706.14,10.12,1
82.92653,12.43807,706.1,10.1,1
82.94825,12.52745,706.06,10.08,1
82.91564,12.58392,706.03,10.06,1
82.93019,12.71127,705.99,10.04,1
82.94133,12.85535,705.95,10.02,1
82.93729,12.97931,705.91,10,1
82.93629,13.1012,705.87,9.98,1
82.93897,13.28,705.84,9.96,1
82.93786,13.4634,705.8,9.94,1
82.94159,13.64659,705.76,9.92,1
82.95048,13.82835,705.72,9.9,1
82.96784,14.01258,705.68,9.88,1
83.02972,14.18688,705.65,9.86,1
83.10266,14.36735,705.61,9.84,1
83.18959,14.54398,705.57,9.82,1
83.32138,14.73104,705.53,9.8,1
83.43045,14.87701,705.5,9.78,1
83.59504,15.0592,705.46,9.76,1
83.67449,15.20657,705.42,9.74,1
83.75941,15.34418,705.38,9.72,1
83.84546,15.47825,705.34,9.7,1
83.92638,15.60626,705.31,9.68,1
84.01429,15.7284,705.27,9.66,1
84.09734,15.84464,705.23,9.64,1
84.17482,15.96203,705.19,9.62,1
84.24645,16.07613,705.15,9.6,1
84.31188,16.18926,705.12,9.58,1
84.32767,16.30499,705.08,9.56,1
84.32012,16.41221,705.04,9.54,1
84.3018,16.52348,705,9.52,1
84.27122,16.71303,704.96,9.5,1
84.2237,16.82834,704.92,9.48,1
84.17471,17.01783,704.89,9.46,1
84.15348,17.19877,704.85,9.44,1
84.11379,17.30975,704.81,9.42,1
84.07478,17.40855,704.77,9.4,1
84.02753,17.51195,704.73,9.38,1
83.96527,17.61593,704.7,9.37,1
83.90113,17.71959,704.66,9.34,1
83.78187,17.85147,704.62,9.32,1
83.692,18.00238,704.58,9.31,1
83.59328,18.14397,704.54,9.29,1
83.49776,18.28249,704.51,9.27,1
83.39678,18.40796,704.47,9.25,1
83.29651,18.53058,704.43,9.23,1
83.17481,18.57418,704.39,9.21,1
83.05186,18.68366,704.36,9.19,1
82.90665,18.71577,704.32,9.17,1
82.7635,18.7486,704.28,9.15,1
82.61394,18.85598,704.24,9.13,1
82.45878,19.02194,704.2,9.11,1
82.30398,19.18784,704.17,9.09,1
82.10456,19.30048,704.13,9.07,1
81.89393,19.40598,704.09,9.05,1
81.74107,19.46832,704.05,9.03,1
81.54324,19.49796,704.01,9.01,1
21.98015,7.96871,704,,1
21.68848,7.88872,704.06,23.98,1
21.4055,7.81076,704.02,23.93,1
