x_loc,y_loc,game_clock,shot_clock,quarter
72.63948,9.87293,711.91,13.14,1
72.73826,9.97465,711.87,13.12,1
72.84771,10.09433,711.84,13.1,1
72.96532,10.29412,711.8,13.08,1
73.07496,10.47564,711.76,13.06,1
73.19526,10.67584,711.72,13.04,1
73.31707,10.92859,711.68,13.02,1
73.39516,11.18665,711.65,13,1
73.47819,11.40976,711.61,12.98,1
73.57383,11.64352,711.57,12.96,1
73.65648,11.83007,711.53,12.94,1
73.76843,12.06746,711.49,12.92,1
73.91488,12.35843,711.46,12.9,1
74.07248,12.65956,711.42,12.88,1
74.23984,12.96318,711.38,12.86,1
74.41073,13.28096,711.34,12.84,1
74.59421,13.60048,711.3,12.82,1
74.77334,13.9192,711.27,12.8,1
74.90959,14.20354,711.23,12.78,1
75.09626,14.51564,711.19,12.76,1
75.29065,14.82576,711.15,12.74,1
75.48579,15.10445,711.11,12.72,1
75.69305,15.38603,711.08,12.7,1
75.91287,15.66602,711.04,12.68,1
76.13829,15.95126,711,12.66,1
76.36785,16.23944,710.96,12.64,1
76.60167,16.52395,710.92,12.62,1
76.84112,16.80882,710.89,12.6,1
77.09185,17.09188,710.85,12.58,1
77.34004,17.36586,710.81,12.56,1
77.58995,17.63715,710.77,12.54,1
77.85442,17.90538,710.73,12.52,1
78.12044,18.17175,710.7,12.5,1
78.39682,18.44013,710.66,12.48,1
78.67747,18.69934,710.62,12.46,1
78.96023,18.95818,710.58,12.44,1
79.24647,19.2094,710.54,12.42,1
79.5405,19.45447,710.51,12.4,1
79.84602,19.71273,710.47,12.38,1
80.16356,19.95732,710.43,12.36,1
80.48187,20.19299,710.39,12.34,1
80.80087,20.42552,710.35,12.32,1
81.11955,20.65131,710.32,12.3,1
81.44528,20.87221,710.28,12.28,1
81.78123,21.09004,710.24,12.27,1
82.12074,21.30535,710.2,12.25,1
82.45959,21.52464,710.16,12.23,1
82.7981,21.73864,710.13,12.21,1
83.1384,21.94928,710.09,12.19,1
83.47572,22.16446,710.05,12.17,1
83.81842,22.38533,710.01,12.15,1
84.16926,22.6119,709.97,12.13,1
84.50488,22.83643,709.94,12.11,1
84.81784,23.04793,709.9,12.09,1
85.11261,23.26674,709.86,12.07,1
85.39859,23.48955,709.82,12.05,1
85.72759,23.74869,709.78,12.03,1
86.05197,24.02095,709.75,12.01,1
86.35542,24.29584,709.71,11.99,1
86.66114,24.5942,709.67,11.97,1
86.92026,24.87335,709.63,11.95,1
87.18387,25.18402,709.6,11.93,1
87.43162,25.50862,709.56,11.91,1
87.64996,25.85383,709.52,11.89,1
87.85728,26.19484,709.48,11.87,1
88.00749,26.57627,709.44,11.85,1
88.11219,26.97054,709.41,11.83,1
88.19205,27.33323,709.37,11.81,1
88.27556,27.73576,709.33,11.79,1
88.37655,28.08985,709.29,11.77,1
88.47531,28.44557,709.25,11.75,1
88.51175,28.7231,709.22,11.73,1
88.54212,29.04207,709.18,11.71,1
