x_loc,y_loc,game_clock,shot_clock,quarter
75.88906,31.12488,705.8,9.94,1
76.01058,31.15543,705.76,9.92,1
76.13594,31.20577,705.72,9.9,1
76.26816,31.25273,705.68,9.88,1
76.40643,31.30874,705.65,9.86,1
76.56522,31.35807,705.61,9.84,1
76.73427,31.41151,705.57,9.82,1
76.89659,31.47476,705.53,9.8,1
77.05651,31.54946,705.5,9.78,1
77.21358,31.62267,705.46,9.76,1
77.32725,31.65551,705.42,9.74,1
77.43685,31.66789,705.38,9.72,1
77.60743,31.73416,705.34,9.7,1
77.77966,31.79459,705.31,9.68,1
77.97881,31.88516,705.27,9.66,1
78.1832,31.97919,705.23,9.64,1
78.38226,32.0698,705.19,9.62,1
78.58665,32.13755,705.15,9.6,1
78.79356,32.21399,705.12,9.58,1
79.0117,32.28815,705.08,9.56,1
79.22325,32.37098,705.04,9.54,1
79.43819,32.45588,705,9.52,1
79.66736,32.52813,704.96,9.5,1
79.90147,32.59434,704.92,9.48,1
80.15335,32.71205,704.89,9.46,1
80.46811,32.80314,704.85,9.44,1
80.78771,32.89994,704.81,9.42,1
81.02264,32.98588,704.77,9.4,1
81.2321,33.02274,704.73,9.38,1
81.42956,33.05533,704.7,9.37,1
81.62451,33.08228,704.66,9.34,1
81.81595,33.10635,704.62,9.32,1
82.00749,33.13776,704.58,9.31,1
82.19966,33.15888,704.54,9.29,1
82.38889,33.17646,704.51,9.27,1
82.57177,33.19463,704.47,9.25,1
82.74731,33.21133,704.43,9.23,1
82.9253,33.23146,704.39,9.21,1
83.15646,33.27316,704.36,9.19,1
83.32759,33.23499,704.32,9.17,1
83.43851,33.21815,704.28,9.15,1
83.54905,33.201,704.24,9.13,1
83.69802,33.15075,704.2,9.11,1
83.86665,33.14349,704.17,9.09,1
84.0458,33.13491,704.13,9.07,1
84.22303,33.12331,704.09,9.05,1
84.40091,33.10912,704.05,9.03,1
84.57238,33.08993,704.01,9.01,1
83.58342,19.68189,704,,1
83.07245,19.78595,704.06,23.98,1
82.53108,19.90563,704.02,23.93,1
82.0042,20.04201,703.98,23.89,1
81.47347,20.19053,703.94,23.85,1
80.9053,20.31009,703.9,23.81,1
80.35231,20.42696,703.86,23.76,1
79.81563,20.54801,703.82,23.72,1
79.2653,20.68754,703.78,23.68,1
78.72266,20.82655,703.74,23.63,1
78.16602,20.95092,703.7,23.59,1
77.59656,21.07836,703.66,23.55,1
76.99637,21.19585,703.62,23.5,1
76.40173,21.31218,703.58,23.46,1
75.77659,21.4537,703.54,23.42,1
75.14142,21.58978,703.5,23.37,1
74.51622,21.72671,703.46,23.33,1
73.91827,21.84716,703.42,23.29,1
73.27133,21.97494,703.38,23.25,1
72.60855,22.10938,703.34,23.2,1
71.97699,22.2373,703.3,23.16,1
71.3316,22.38363,703.26,23.12,1
70.6708,22.49608,703.22,23.07,1
70.00549,22.59697,703.18,23.03,1
69.32342,22.70225,703.14,22.99,1
68.64879,22.81876,703.1,22.94,1
67.97426,22.93651,703.06,22.9,1
67.31909,23.0611,703.02,22.86,1
66.64837,23.18659,702.98,22.81,1
65.96531,23.29593,702.94,22.77,1
65.27144,23.396,702.9,22.73,1
64.56752,23.51112,702.86,22.69,1
63.86007,23.61935,702.82,22.64,1
63.17201,23.73177,702.78,22.6,1
62.49124,23.82717,702.75,20.07,1
61.82893,23.92352,702.71,20.04,1
61.15692,23.99375,702.67,20,1
60.4771,24.09633,702.63,19.97,1
59.80293,24.19377,702.59,19.93,1
59.12251,24.2946,702.55,19.9,1
58.4402,24.38531,702.51,19.86,1
57.76239,24.4755,702.47,19.83,1
57.08281,24.57404,702.43,19.79,1
56.41074,24.66852,702.39,19.76,1
55.7465,24.75544,702.35,19.72,1
55.0956,24.84321,702.31,19.69,1
54.45218,24.92816,702.27,19.65,1
53.80048,25.00577,702.23,19.62,1
53.14496,25.08614,702.19,19.59,1
52.49447,25.17269,702.15,19.55,1
51.83009,25.24896,702.11,19.52,1
51.1662,25.33173,702.07,19.48,1
50.50318,25.40824,702.03,19.45,1
49.83921,25.48226,701.99,19.41,1
49.19045,25.55262,701.95,19.38,1
48.54019,25.63577,701.91,19.34,1
47.89513,25.71711,701.87,19.31,1
47.26416,25.79012,701.83,19.27,1
46.62826,25.87297,701.79,19.24,1
45.99367,25.95581,701.75,19.2,1
45.35589,26.05273,701.71,19.17,1
44.70775,26.14677,701.67,19.13,1
44.06569,26.25539,701.63,19.1,1
43.42552,26.35719,701.59,19.06,1
42.78712,26.45683,701.55,19.03,1
42.15721,26.55949,701.51,18.99,1
41.52175,26.66767,701.47,18.96,1
40.89392,26.78307,701.43,18.92,1
40.25871,26.88984,701.39,18.89,1
39.61465,26.99897,701.35,18.85,1
38.96429,27.10707,701.31,18.82,1
38.3206,27.21047,701.27,18.78,1
37.67347,27.31314,701.23,18.75,1
37.04251,27.41345,701.19,18.71,1
36.41973,27.51831,701.15,18.68,1
35.78822,27.62543,701.11,18.64,1
35.1645,27.73058,701.07,18.61,1
34.53999,27.83447,701.03,18.57,1
33.91834,27.94603,700.99,18.54,1
33.28933,28.06517,700.95,18.5,1
32.6531,28.19049,700.91,18.47,1
32.00898,28.31391,700.87,18.44,1
31.37607,28.41902,700.83,18.4,1
30.73121,28.53046,700.79,18.37,1
30.09343,28.63697,700.75,18.33,1
29.46258,28.74534,700.71,18.3,1
28.8156,28.85689,700.67,18.26,1
28.16281,28.96758,700.63,18.23,1
27.49904,29.07495,700.59,18.19,1
26.82862,29.19089,700.55,18.16,1
26.16085,29.30377,700.51,18.12,1
25.50299,29.41056,700.47,18.09,1
24.8492,29.5352,700.43,18.05,1
24.20474,29.65662,700.39,18.02,1
23.57425,29.77953,700.35,17.98,1
22.95493,29.90237,700.32,17.95,1
22.34442,30.02961,700.28,17.91,1
21.74833,30.13178,700.24,17.88,1
21.17432,30.23928,700.2,17.84,1
20.58147,30.38712,700.16,17.81,1
20.02938,30.49201,700.12,17.77,1
19.49319,30.58064,700.08,17.74,1
19.01262,30.67079,700.04,17.7,1
18.49326,30.75346,700,17.67,1
17.97326,30.77608,699.96,17.63,1
17.53341,30.80127,699.92,17.6,1
17.04467,30.78836,699.88,17.56,1
16.54924,30.78155,699.84,17.53,1
16.04193,30.80146,699.8,17.49,1
15.584,30.82541,699.76,17.46,1
15.16458,30.82115,699.72,17.42,1
14.76706,30.80771,699.68,17.39,1
14.36412,30.77887,699.64,17.35,1
13.99196,30.73778,699.6,17.32,1
13.6652,30.63144,699.56,17.28,1
13.3577,30.57818,699.52,17.25,1
13.11434,30.53762,699.48,17.21,1
12.86664,30.497,699.44,17.18,1
12.63538,30.44414,699.4,17.15,1
12.48004,30.46218,699.36,17.11,1
12.25539,30.46506,699.32,17.08,1
12.11922,30.49952,699.28,17.04,1
12.00443,30.5071,699.24,17.01,1
11.93484,30.44005,699.2,16.97,1
11.8352,30.36656,699.16,16.94,1
11.73332,30.34961,699.12,16.9,1
11.64282,30.35125,699.08,16.87,1
11.56733,30.43176,699.04,16.83,1
11.50256,30.5303,699,16.8,1
11.45249,30.68948,698.96,16.76,1
11.3864,30.85452,698.92,16.73,1
11.24811,31.01558,698.88,16.69,1
11.11772,31.153,698.84,16.66,1
11.06099,31.38381,698.8,16.62,1
10.96338,31.62582,698.76,16.59,1
10.90353,31.89933,698.72,16.55,1
10.83151,32.20059,698.68,16.52,1
10.78185,32.51649,698.64,16.48,1
10.72841,32.89788,698.6,16.45,1
10.68756,33.28313,698.56,16.41,1
10.63712,33.6586,698.52,16.38,1
10.58922,34.02801,698.48,16.34,1
10.54026,34.38904,698.44,16.31,1
